visitorid,num_items_viewed,view_count,num_items_added,items_added,bought_count,purchased
115977,1,5,1,1,1,1
116086,5,8,1,2,2,1
116095,5,14,2,2,2,1
116133,3,18,1,1,1,1
116236,0,0,1,2,1,1
116272,1,3,1,1,1,1
116322,3,3,1,1,1,1
116458,1,1,1,1,1,1
116728,0,0,0,0,1,1
116771,3,6,1,1,1,1
116830,2,2,1,1,1,1
116997,11,12,1,1,1,1
117236,8,12,1,1,1,1
117422,2,5,2,2,2,1
117436,10,15,1,1,1,1
117934,6,10,3,3,3,1
117973,4,5,1,1,1,1
118071,1,4,0,0,1,1
118129,5,8,4,5,3,1
118200,9,12,1,1,1,1
118234,1,1,1,1,1,1
118274,5,9,1,1,1,1
118319,0,0,1,1,1,1
118450,3,3,0,0,2,1
118487,1,2,1,1,1,1
118543,4,7,1,1,1,1
118580,5,16,0,0,2,1
118594,2,8,1,1,1,1
118734,1,6,1,1,1,1
118831,1,4,1,2,1,1
118899,14,17,2,2,2,1
118926,1,1,1,1,1,1
119044,1,1,1,1,1,1
119084,1,1,0,0,1,1
119139,3,12,1,1,1,1
119168,1,2,1,1,1,1
119328,2,2,1,1,1,1
119362,1,2,1,1,1,1
119389,5,9,14,18,10,1
119446,2,4,1,1,1,1
119455,2,2,1,1,1,1
119531,1,1,1,1,1,1
119578,12,21,2,2,2,1
119770,5,9,1,1,1,1
119781,1,1,0,0,1,1
119827,5,5,2,2,2,1
120036,1,1,1,1,1,1
120226,9,15,2,4,2,1
120331,2,6,1,1,1,1
120444,3,4,3,3,3,1
120511,1,1,1,1,1,1
120532,9,13,2,2,1,1
120601,3,3,1,1,1,1
120699,2,2,2,2,2,1
120959,5,9,1,1,1,1
121179,1,1,1,1,1,1
121214,3,7,1,1,1,1
121299,4,5,2,4,4,1
121320,14,18,3,3,2,1
121322,16,24,1,1,1,1
121370,1,3,1,1,1,1
121481,11,11,1,1,2,1
121688,13,15,11,11,11,1
121714,2,4,1,1,1,1
121775,2,3,1,1,1,1
121914,70,120,3,3,2,1
121951,1,1,1,1,1,1
122126,2,4,1,1,1,1
122153,1,3,1,1,1,1
122239,2,4,1,1,1,1
122329,3,8,1,1,2,1
122337,1,1,1,1,1,1
122347,9,20,0,0,1,1
122385,8,12,1,1,1,1
122478,1,5,1,1,1,1
122552,5,11,1,1,1,1
122568,0,0,1,1,1,1
122598,1,2,1,1,1,1
122700,14,16,2,2,1,1
122728,2,2,1,1,1,1
122929,1,1,1,1,1,1
123031,2,2,1,1,1,1
123036,2,2,1,1,2,1
123291,1,2,1,1,1,1
123533,2,4,1,1,1,1
123702,9,13,1,1,1,1
123724,1,3,1,1,1,1
124102,25,35,5,7,1,1
124114,3,7,2,2,1,1
124220,1,3,1,1,1,1
124269,4,4,2,2,2,1
124489,1,1,0,0,1,1
124511,1,2,1,1,1,1
124971,9,17,1,1,1,1
125048,1,6,1,1,1,1
125098,1,1,1,1,1,1
125197,1,2,1,1,1,1
125208,2,4,1,1,1,1
125307,10,32,1,1,1,1
125643,1,1,0,0,1,1
125651,1,1,1,2,1,1
125728,3,4,3,3,3,1
125769,3,3,0,0,2,1
125998,1,1,1,1,1,1
126139,33,65,1,1,1,1
126230,1,3,1,1,1,1
126393,3,5,1,1,1,1
126643,1,2,1,1,1,1
126771,1,2,1,1,1,1
126779,1,2,2,2,2,1
126834,6,7,3,4,3,1
127240,0,0,1,2,2,1
127366,9,10,1,1,1,1
127425,1,2,1,2,1,1
127452,4,4,2,2,2,1
127579,1,6,1,1,1,1
127718,1,1,0,0,1,1
127910,2,3,2,2,2,1
128066,1,2,1,1,1,1
128147,14,21,2,2,2,1
128188,2,6,2,2,1,1
128223,2,6,1,1,1,1
128491,5,7,1,1,1,1
128578,1,3,0,0,1,1
128727,8,17,2,2,2,1
129046,1,1,1,1,1,1
129095,0,0,1,1,1,1
129198,2,4,1,1,1,1
129237,4,5,1,1,1,1
129434,1,3,1,1,1,1
129438,3,6,0,0,1,1
129443,4,7,0,0,1,1
129642,1,3,1,1,1,1
129689,1,8,0,0,1,1
129708,1,1,1,1,2,1
129811,1,1,1,2,1,1
129940,11,18,1,1,1,1
130028,3,4,2,2,2,1
130293,9,29,2,2,2,1
130294,3,3,1,1,1,1
130478,1,2,1,1,1,1
130492,12,34,10,10,3,1
130658,1,1,1,1,1,1
130847,1,3,1,2,1,1
130917,1,1,1,1,1,1
130968,1,5,1,1,1,1
130983,2,3,2,4,1,1
131371,10,13,4,4,3,1
131578,2,6,1,1,1,1
131595,4,6,1,1,1,1
131725,2,2,1,1,1,1
131764,0,0,1,1,1,1
131768,2,4,1,2,1,1
131861,2,4,1,1,1,1
131954,5,6,1,1,1,1
132066,72,190,15,21,1,1
132168,0,0,1,1,1,1
132277,1,5,1,2,3,1
132645,10,33,0,0,1,1
132676,22,74,11,36,4,1
132727,1,2,1,3,2,1
132804,2,5,1,1,1,1
132823,7,8,1,1,1,1
132829,15,15,1,1,1,1
132882,1,2,1,1,1,1
133120,1,2,1,1,1,1
133166,6,8,2,2,2,1
133456,2,7,1,1,1,1
133632,1,2,1,1,1,1
133645,3,11,2,2,1,1
133777,3,6,3,3,1,1
133817,2,2,1,1,1,1
134169,5,6,1,1,1,1
134248,5,12,3,3,1,1
134290,4,5,2,2,1,1
134360,3,3,1,1,1,1
134407,12,30,5,5,4,1
134524,9,16,1,1,1,1
134586,1,2,0,0,1,1
134685,11,28,2,3,1,1
134805,1,2,1,1,1,1
134868,1,1,1,1,1,1
135153,15,21,1,1,1,1
135201,1,1,1,1,1,1
135511,1,1,1,1,1,1
135719,7,17,3,6,4,1
135738,7,23,1,1,1,1
135931,1,3,0,0,1,1
135997,5,12,1,1,1,1
136002,3,6,2,2,1,1
136280,0,0,0,0,1,1
136630,2,7,1,1,1,1
136855,3,4,1,1,1,1
136903,7,12,0,0,1,1
137011,10,30,6,6,2,1
137057,12,20,1,1,1,1
137110,1,2,1,1,1,1
137223,2,3,0,0,1,1
137285,9,14,3,3,2,1
137452,1,1,1,1,1,1
137613,1,1,1,1,1,1
137876,5,7,1,1,2,1
138021,19,31,3,5,3,1
138131,883,1231,186,207,173,1
138304,1,1,1,1,1,1
138322,1,1,1,1,1,1
138391,2,3,1,1,1,1
138458,1,5,1,1,1,1
138992,5,9,1,1,1,1
139064,1,1,1,1,1,1
139392,3,3,0,0,1,1
139696,4,4,1,1,2,1
139805,1,5,1,1,1,1
139850,5,6,5,5,5,1
139891,0,0,1,1,1,1
140115,2,6,1,1,1,1
140378,3,8,1,1,1,1
140568,0,0,1,1,1,1
140572,7,18,1,1,1,1
140810,1,2,1,1,1,1
140884,4,8,1,1,1,1
141016,1,1,1,1,1,1
141135,2,6,1,1,1,1
141660,13,17,9,9,1,1
141701,1,1,1,1,1,1
141790,1,1,1,1,1,1
141812,2,3,1,1,1,1
141819,1,5,1,1,1,1
141889,1,1,1,1,1,1
141905,1,1,1,1,1,1
142099,10,17,1,1,1,1
142284,1,1,0,0,1,1
142511,7,13,1,1,1,1
142611,1,2,1,1,1,1
142649,12,18,1,1,1,1
142785,50,61,0,0,2,1
143054,1,1,1,1,1,1
143059,2,3,3,3,3,1
143136,1,2,1,1,1,1
143174,2,2,1,1,1,1
143229,1,2,1,1,1,1
143361,1,1,1,1,1,1
143411,1,4,2,2,1,1
143585,1,4,1,1,1,1
143630,2,3,1,1,1,1
143679,1,3,1,2,1,1
143811,1,1,1,1,1,1
144274,3,18,1,2,2,1
144291,5,12,1,1,1,1
144378,5,9,1,1,1,1
144508,7,19,1,1,1,1
144513,3,5,2,3,2,1
144730,1,1,1,1,1,1
144849,8,23,4,4,5,1
145261,2,2,2,2,2,1
145274,3,6,2,2,3,1
145473,1,1,1,1,2,1
145492,2,4,2,2,1,1
145494,2,4,1,1,1,1
145611,1,1,1,1,1,1
145936,4,5,2,2,2,1
146419,2,2,2,2,1,1
146458,1,1,0,0,1,1
146479,3,3,1,1,1,1
146505,2,2,1,1,1,1
146522,2,10,1,1,1,1
146547,1,1,2,9,2,1
146643,22,30,5,5,4,1
146698,48,83,5,8,5,1
146997,9,14,2,3,1,1
147096,3,7,1,1,1,1
147248,1,3,1,1,2,1
147290,0,0,0,0,1,1
147585,4,9,1,1,1,1
147808,1,2,1,1,1,1
147954,1,2,1,1,1,1
148192,1,1,1,1,1,1
148227,1,1,1,1,1,1
148244,1,1,1,3,1,1
148264,1,1,1,1,1,1
148402,1,2,1,1,1,1
148453,1,3,1,1,1,1
148485,3,3,1,1,1,1
148531,1,1,1,1,1,1
148602,1,1,1,1,1,1
148615,1,3,0,0,1,1
148658,3,7,1,1,1,1
148811,12,16,1,1,1,1
148853,2,3,1,1,1,1
148923,1,3,0,0,1,1
149166,1,1,1,1,1,1
149194,2,6,1,1,1,1
149420,1,6,1,1,1,1
149673,19,22,2,2,1,1
149854,10,15,4,5,4,1
149978,10,14,3,3,3,1
149990,5,7,1,1,1,1
150133,9,32,2,2,1,1
150184,2,8,1,1,1,1
150421,2,4,1,1,1,1
150651,42,52,6,11,8,1
150737,13,19,1,1,1,1
150928,1,1,0,0,1,1
150983,1,2,1,1,1,1
151077,1,4,1,2,1,1
151138,1,1,0,0,1,1
151280,4,5,1,1,1,1
151448,2,4,1,1,1,1
151476,1,1,2,2,2,1
151498,2,2,1,1,1,1
151740,2,4,1,1,1,1
151847,2,12,1,1,1,1
152089,3,5,1,1,1,1
152357,1,6,2,2,2,1
152381,5,6,1,1,1,1
152404,1,1,1,1,1,1
152420,6,8,4,4,4,1
152693,161,191,5,5,4,1
152793,2,9,1,1,1,1
152887,1,1,1,1,1,1
152891,3,7,1,1,1,1
152902,0,0,1,1,1,1
152963,1596,2304,350,371,349,1
153018,1,2,1,1,1,1
153118,1,2,5,5,3,1
153121,5,5,1,1,1,1
153312,1,2,1,1,1,1
153431,5,14,1,3,1,1
153514,2,2,1,1,1,1
153536,1,3,1,1,1,1
153711,3,4,1,1,2,1
153780,5,7,2,3,2,1
153934,1,1,1,1,1,1
154116,11,14,3,3,2,1
154155,8,9,2,3,1,1
154217,2,3,1,1,3,1
154352,1,2,1,1,1,1
154454,8,17,1,1,1,1
154476,1,1,1,1,1,1
154503,6,7,1,1,1,1
154559,3,8,1,1,1,1
154613,1,1,1,1,1,1
154662,18,37,9,13,1,1
154689,8,9,1,1,2,1
154766,1,2,1,1,1,1
154771,1,1,1,1,1,1
154919,4,7,3,3,3,1
154959,1,2,1,1,1,1
154970,1,11,1,4,3,1
155060,2,2,1,1,1,1
155086,21,29,6,6,6,1
155171,24,54,1,11,1,1
155278,1,2,0,0,1,1
155340,4,6,1,1,1,1
155701,3,4,2,2,1,1
155977,2,4,1,1,1,1
156002,1,1,1,1,1,1
156036,1,3,1,1,1,1
156382,1,1,1,1,1,1
156391,2,11,1,1,1,1
156453,1,1,1,1,1,1
156622,1,1,1,1,1,1
156674,2,2,1,1,1,1
156700,3,6,1,4,1,1
156883,0,0,1,1,1,1
156957,4,6,1,1,2,1
156973,1,1,0,0,1,1
157119,1,1,2,2,2,1
157122,2,3,1,1,1,1
157195,3,5,1,4,1,1
157419,13,17,5,6,6,1
157482,1,1,1,1,1,1
157614,4,5,1,1,1,1
157616,3,20,1,1,1,1
157737,1,4,1,1,1,1
157882,2,4,1,1,1,1
157998,7,9,1,1,1,1
158090,1,2,1,1,1,1
158161,7,15,1,1,1,1
158287,23,46,2,2,1,1
158456,3,4,1,1,1,1
158533,22,32,2,4,2,1
158558,5,5,2,2,2,1
158701,9,12,4,4,4,1
158720,8,8,4,4,3,1
159004,2,3,1,1,1,1
159030,1,2,1,1,1,1
159619,15,25,2,4,2,1
159827,1,3,0,0,1,1
160095,1,1,1,1,1,1
160369,3,5,1,1,1,1
160371,3,8,1,1,1,1
160561,1,1,1,1,1,1
160821,27,32,1,1,1,1
160862,1,1,0,0,1,1
161047,3,7,1,2,1,1
161529,1,1,1,1,1,1
161617,5,9,5,5,3,1
161626,1,4,1,1,1,1
161675,4,9,1,1,1,1
161883,1,3,1,1,1,1
161926,3,3,2,2,2,1
162009,1,3,1,1,1,1
162313,2,2,1,1,1,1
162385,20,24,1,1,2,1
162448,2,6,1,1,1,1
162576,2,2,1,1,1,1
162815,1,1,1,1,1,1
162932,1,2,1,1,1,1
163049,45,235,3,3,3,1
163083,2,2,1,1,2,1
163156,15,18,1,2,2,1
163365,2,21,1,1,1,1
163561,1309,2194,112,124,92,1
163632,4,6,1,2,2,1
163691,1,4,0,0,1,1
163700,2,4,2,2,1,1
163711,6,11,5,6,5,1
163836,1,1,1,1,1,1
164002,4,4,2,2,2,1
164303,1,3,1,1,1,1
164630,2,3,1,1,1,1
164985,4,6,1,1,1,1
164995,6,9,2,2,2,1
165003,6,10,0,0,1,1
165257,4,5,0,0,1,1
165440,0,0,1,1,1,1
165696,1,4,1,1,1,1
165710,0,0,1,1,1,1
165718,1,2,1,1,1,1
165843,16,22,3,3,4,1
166027,3,7,3,5,2,1
166173,9,15,1,2,1,1
166371,5,6,0,0,1,1
166590,16,55,2,3,4,1
166605,2,4,1,1,1,1
166787,2,6,0,0,1,1
167086,1,1,1,1,1,1
167101,1,2,1,1,1,1
167336,1,1,1,1,1,1
167394,1,1,1,1,1,1
167489,7,56,2,3,2,1
167506,1,1,1,1,1,1
167511,9,11,3,3,3,1
167556,4,8,1,1,1,1
167876,6,8,1,2,1,1
167887,3,5,1,1,1,1
168008,1,1,1,1,1,1
168135,0,0,1,1,1,1
168272,2,7,1,2,1,1
168289,2,3,1,1,1,1
168505,7,7,1,1,1,1
168684,1,1,1,1,1,1
168685,18,145,2,6,6,1
168761,1,2,0,0,1,1
168889,1,1,1,1,1,1
168932,6,8,1,1,1,1
169103,3,3,1,1,1,1
169111,1,1,1,1,1,1
169151,8,8,5,5,8,1
169328,1,3,1,1,1,1
169369,7,17,3,5,4,1
169436,1,1,1,1,1,1
169486,4,4,1,1,2,1
169576,4,5,1,1,1,1
169589,0,0,3,6,3,1
169803,2,3,1,1,1,1
169902,1,4,1,1,1,1
170096,2,5,1,1,1,1
170130,2,5,1,1,1,1
170470,19,23,18,18,14,1
170618,4,4,2,4,2,1
170791,3,4,2,2,2,1
171070,1,1,1,1,1,1
171135,4,15,3,3,3,1
171174,1,1,1,1,1,1
171308,1,2,0,0,1,1
171376,4,5,1,1,2,1
171457,2,3,1,1,1,1
171560,1,2,1,1,1,1
171598,6,8,0,0,1,1
171688,12,17,1,2,1,1
171693,2,2,1,1,1,1
171718,90,123,36,47,33,1
171743,1,3,1,1,1,1
171785,1,2,1,1,1,1
172015,0,0,1,1,1,1
172104,1,4,1,1,1,1
172132,27,37,1,1,1,1
172244,9,49,1,1,1,1
172467,6,8,2,2,2,1
172623,1,2,0,0,1,1
172634,2,2,1,1,1,1
173019,7,9,1,1,1,1
173056,12,21,6,6,5,1
173405,8,14,0,0,1,1
173494,2,3,1,1,1,1
173517,1,2,1,1,1,1
173657,5,6,2,2,2,1
173863,552,734,34,35,31,1
173931,11,23,0,0,2,1
174405,1,4,1,1,1,1
174494,2,3,0,0,1,1
174823,3,6,1,1,1,1
174972,52,160,11,23,11,1
174983,1,2,2,2,1,1
175106,6,9,3,5,2,1
175586,0,0,0,0,1,1
175709,10,31,2,2,1,1
175771,4,7,1,1,1,1
175801,89,113,13,13,13,1
175822,0,0,1,1,1,1
175888,5,6,1,1,1,1
175890,13,15,1,1,3,1
175940,1,2,1,1,1,1
176153,0,0,1,1,1,1
176356,8,10,1,1,1,1
176379,2,3,1,1,1,1
176491,1,2,1,1,1,1
176615,1,1,1,1,1,1
176878,0,0,1,1,2,1
176892,5,7,1,1,1,1
176939,1,1,1,1,1,1
176986,1,1,1,1,1,1
177211,22,48,8,8,8,1
177257,0,0,1,1,1,1
177488,1,1,0,0,1,1
177537,1,1,1,1,1,1
177547,1,1,1,1,1,1
178066,1,1,1,1,1,1
178281,1,3,1,1,1,1
178888,2,6,1,1,1,1
178902,3,3,5,5,5,1
178925,6,8,1,1,1,1
179034,0,0,1,1,1,1
179091,4,10,1,1,1,1
179210,1,3,1,1,1,1
179314,11,18,8,10,3,1
179353,2,2,2,2,2,1
179362,6,13,1,1,1,1
179448,2,6,1,1,1,1
179772,11,50,3,3,3,1
179972,6,15,1,1,1,1
180133,2,2,1,1,1,1
180275,1,3,1,1,1,1
180504,3,5,1,1,1,1
180648,2,2,1,1,1,1
180776,1,1,1,1,1,1
180810,1,1,1,1,1,1
180818,1,1,1,1,1,1
181041,1,1,1,1,1,1
181252,3,14,0,0,1,1
181318,10,14,1,1,1,1
181723,4,14,1,1,1,1
181727,1,2,0,0,1,1
181771,1,1,1,1,1,1
181889,1,2,1,1,1,1
181972,1,1,1,1,1,1
182047,1,1,1,1,1,1
182055,3,6,2,2,2,1
182143,3,4,3,3,3,1
182156,8,10,4,4,4,1
182406,1,1,1,1,1,1
182428,1,1,0,0,1,1
182451,1,1,1,1,1,1
182582,1,6,1,1,1,1
182637,2,8,1,1,1,1
182994,1,1,1,1,1,1
183206,1,1,0,0,1,1
183620,4,7,2,3,1,1
184607,2,2,1,1,1,1
184974,1,2,1,1,1,1
185025,0,0,1,1,1,1
185172,4,9,2,2,2,1
185242,1,2,1,1,1,1
185269,5,8,2,2,1,1
185483,1,2,1,1,1,1
185552,4,7,1,1,1,1
185564,7,13,5,5,5,1
185643,2,3,1,1,1,1
185790,5,12,3,6,3,1
185928,18,41,1,2,2,1
185947,2,3,1,1,1,1
185971,0,0,1,1,1,1
186080,5,15,2,2,1,1
186223,1,1,1,1,1,1
186445,25,36,1,1,1,1
186588,4,13,2,2,1,1
186733,2,2,1,1,1,1
186774,2,7,1,1,1,1
186927,12,28,3,4,10,1
187035,4,5,0,0,2,1
187196,1,3,1,1,1,1
187302,2,7,1,1,1,1
187327,1,3,1,1,1,1
187404,2,2,1,1,1,1
187536,3,6,1,1,1,1
187991,8,15,2,2,2,1
188096,2,2,1,1,1,1
188116,18,20,6,6,10,1
188120,2,3,1,1,1,1
188270,2,5,1,1,1,1
188684,11,42,2,2,1,1
188716,3,10,2,5,1,1
189240,3,8,1,1,2,1
189377,5,11,2,2,1,1
189381,1,1,1,1,1,1
189384,7,25,2,2,2,1
189473,76,119,0,0,1,1
189702,12,30,0,0,1,1
189838,3,9,0,0,1,1
189934,12,22,3,4,1,1
190037,1,3,1,1,1,1
190159,2,2,1,1,1,1
190644,2,2,2,2,1,1
190672,9,27,1,3,3,1
190678,1,2,1,1,1,1
190756,1,2,1,1,1,1
190867,1,1,1,1,1,1
190940,1,3,1,1,1,1
191153,1,1,1,1,1,1
191439,1,1,0,0,1,1
191448,1,1,2,2,1,1
191477,3,3,2,2,2,1
191576,1,1,1,1,1,1
191632,3,3,1,1,1,1
191637,34,47,4,6,8,1
191886,3,8,2,2,2,1
191952,2,4,1,1,1,1
191994,3,7,1,1,1,1
192030,1,1,1,1,1,1
192298,5,14,1,1,1,1
192352,3,5,1,1,2,1
192511,3,8,1,1,1,1
192595,3,7,1,1,1,1
192619,1,1,0,0,1,1
192890,3,3,5,5,6,1
193036,9,14,1,1,1,1
193126,1,1,0,0,1,1
193268,19,34,3,5,1,1
193622,1,1,0,0,1,1
193864,2,4,1,1,1,1
193924,2,3,2,2,1,1
193936,3,4,1,1,1,1
194416,1,1,1,1,1,1
194560,2,24,1,1,1,1
194644,1,2,1,1,1,1
194818,0,0,1,1,1,1
195248,1,1,0,0,1,1
195534,1,3,0,0,1,1
195623,6,18,1,1,1,1
195657,1,2,1,1,1,1
195721,9,12,6,6,2,1
195807,2,5,0,0,1,1
195911,3,11,1,1,1,1
195919,1,3,1,1,1,1
196024,2,2,1,1,3,1
196046,1,2,1,1,1,1
196080,2,13,1,1,1,1
196114,11,16,1,1,1,1
196128,10,35,2,3,2,1
196181,5,10,1,1,5,1
196502,1,3,1,1,1,1
196902,1,1,1,1,1,1
197230,1,3,1,1,1,1
197290,1,1,1,1,1,1
197366,1,2,1,1,1,1
197491,1,2,1,1,1,1
197547,1,4,1,1,1,1
197548,1,1,1,1,1,1
197559,1,4,1,1,1,1
197591,2,4,1,1,1,1
197686,7,28,1,1,2,1
197879,1,1,1,1,1,1
197926,0,0,1,1,1,1
197971,2,2,1,1,1,1
198045,3,5,2,3,2,1
198145,3,3,1,1,1,1
198153,328,494,27,31,10,1
198270,534,741,107,111,104,1
198299,44,74,12,13,1,1
198573,7,9,4,6,4,1
198764,1,1,0,0,1,1
198921,4,8,1,1,1,1
199033,1,1,1,1,1,1
199153,3,7,1,1,1,1
199297,4,8,1,1,1,1
199473,2,5,1,1,1,1
199880,1,1,1,1,1,1
199919,11,15,1,4,1,1
199929,2,5,1,1,1,1
200073,2,3,2,2,2,1
200161,2,3,1,1,1,1
200262,1,2,1,1,1,1
200329,2,2,1,1,1,1
200442,9,13,3,3,2,1
200454,2,7,1,1,1,1
200559,3,7,2,4,4,1
200742,3,3,1,1,1,1
200824,1,1,2,2,1,1
201005,2,3,1,1,1,1
201024,1,2,1,1,1,1
201183,2,6,1,3,2,1
201495,14,20,3,3,3,1
201690,1,3,1,1,1,1
201718,4,4,1,1,1,1
202009,2,3,1,1,1,1
202080,7,22,4,6,2,1
202290,2,4,1,1,1,1
202410,7,38,1,2,1,1
202449,1,1,1,1,1,1
202825,1,1,0,0,1,1
202835,2,8,1,1,1,1
203017,12,23,1,1,2,1
203051,11,18,3,4,3,1
203197,2,2,1,1,1,1
203225,2,2,1,1,1,1
203482,1,1,1,1,1,1
203490,11,21,7,24,3,1
203525,1,1,0,0,1,1
203561,1,1,0,0,1,1
203639,2,2,2,2,2,1
203828,8,11,2,2,2,1
203851,3,27,1,1,1,1
203955,1,3,1,1,1,1
203974,1,1,1,1,1,1
204097,13,19,1,1,1,1
204101,3,4,1,1,1,1
204180,1,3,1,1,2,1
204276,1,1,2,2,1,1
204328,1,3,0,0,1,1
204341,0,0,1,1,1,1
204392,1,6,0,0,1,1
204458,3,5,1,1,1,1
204496,1,1,1,1,1,1
204831,3,4,1,1,1,1
204853,4,6,1,2,1,1
204995,1,1,1,1,1,1
205085,1,1,1,1,1,1
205139,17,33,1,1,1,1
205203,3,4,1,1,1,1
205453,21,28,1,1,1,1
205501,15,25,2,2,1,1
206021,1,1,0,0,1,1
206078,15,24,1,1,1,1
206238,1,1,1,1,1,1
206291,1,2,1,1,1,1
207043,1,1,1,1,1,1
207157,2,5,1,1,1,1
207360,2,6,1,1,1,1
207663,10,17,6,7,3,1
207737,3,3,1,1,1,1
207917,0,0,1,1,1,1
208352,1,4,1,1,1,1
208452,2,3,1,1,1,1
208539,1,1,1,1,1,1
208560,4,6,2,2,2,1
208662,28,36,2,3,3,1
208678,4,14,1,2,1,1
208998,2,4,0,0,1,1
209170,1,7,1,1,1,1
209317,7,14,1,1,1,1
209372,3,3,1,1,1,1
209395,1,1,1,1,1,1
209415,8,13,1,1,1,1
209453,5,5,0,0,1,1
209550,1,4,1,1,1,1
209557,3,4,1,1,1,1
209591,2,3,1,1,1,1
209895,0,0,1,1,1,1
209918,1,5,2,2,2,1
209959,2,5,1,1,1,1
209964,4,4,1,1,3,1
210176,46,51,1,1,1,1
210282,1,5,1,1,1,1
210349,1,2,1,1,1,1
210388,1,3,1,1,1,1
210644,2,4,1,1,4,1
210860,3,6,0,0,1,1
211122,1,4,1,1,1,1
211130,1,1,1,1,1,1
211211,2,7,1,1,1,1
211269,2,10,1,2,1,1
211278,1,1,1,1,1,1
211300,3,3,0,0,1,1
211412,27,46,8,11,2,1
211550,5,5,1,1,1,1
211574,2,3,1,2,2,1
211590,0,0,1,1,1,1
211706,8,8,3,4,3,1
211887,1,4,1,1,1,1
212213,2,6,1,1,1,1
212442,4,10,3,3,2,1
212610,4,7,1,1,1,1
212886,1,2,1,1,1,1
213089,3,3,1,1,1,1
213098,1,1,1,2,1,1
213137,1,1,1,1,1,1
213145,244,326,26,32,18,1
213213,1,1,1,1,1,1
213240,2,2,1,1,1,1
213276,2,7,1,1,2,1
213323,1,1,1,1,1,1
213330,1,1,0,0,1,1
213378,1,1,1,1,1,1
213393,8,13,3,3,1,1
213467,8,14,1,1,1,1
213518,3,7,0,0,1,1
213865,1,1,1,1,1,1
213901,1,2,1,1,1,1
213910,1,1,1,1,1,1
214083,1,1,1,1,1,1
214105,2,2,2,2,2,1
214193,2,2,2,2,2,1
214421,4,12,1,2,1,1
214426,1,2,1,1,1,1
214479,0,0,5,5,5,1
214762,0,0,1,1,1,1
214786,1,1,1,1,1,1
214957,17,19,1,1,1,1
214985,1,1,1,1,1,1
215049,27,37,6,6,6,1
215082,1,1,1,1,1,1
215257,1,1,1,1,1,1
215474,1,1,1,1,1,1
215703,1,2,1,1,1,1
215902,1,2,1,1,1,1
216020,3,8,1,1,1,1
216160,2,5,1,1,1,1
216471,15,22,2,2,2,1
216650,1,1,1,1,1,1
216662,2,4,1,2,2,1
216984,1,1,1,1,1,1
216994,4,7,2,2,1,1
217089,3,3,0,0,1,1
217214,4,4,1,1,1,1
217419,6,12,2,2,2,1
217712,15,30,1,1,1,1
217773,4,7,0,0,1,1
217982,2,3,2,2,1,1
218081,5,22,1,1,1,1
218217,6,21,1,1,2,1
218274,1,2,1,1,1,1
218469,1,3,1,1,1,1
218640,8,8,1,1,1,1
218648,146,208,23,24,22,1
218658,1,4,1,1,1,1
218828,468,575,16,17,6,1
218871,1,1,1,1,1,1
219013,2,5,0,0,1,1
219105,1,2,0,0,1,1
219332,21,38,1,1,1,1
219588,2,7,2,2,2,1
219768,1,1,0,0,1,1
219788,13,15,10,10,13,1
219874,1,5,1,1,1,1
219932,1,2,1,1,1,1
220099,1,1,1,1,1,1
220296,2,2,0,0,1,1
220300,1,1,1,1,1,1
220379,2,3,0,0,1,1
220386,1,1,1,1,1,1
220404,3,7,1,1,1,1
220481,1,2,1,1,1,1
220840,12,27,2,2,4,1
220911,1,3,1,1,1,1
220948,4,5,1,1,1,1
221046,1,2,0,0,1,1
221055,2,7,1,1,1,1
221099,1,9,1,2,2,1
221176,1,5,1,1,1,1
221190,1,1,1,1,1,1
221211,1,2,0,0,1,1
221249,6,7,2,2,3,1
221331,6,8,1,1,1,1
221662,3,13,1,1,1,1
221764,1,1,1,1,1,1
221809,2,4,1,1,1,1
221868,7,10,2,2,2,1
221900,1,1,0,0,1,1
221998,2,4,1,1,1,1
222046,37,94,16,18,17,1
222174,4,5,2,2,2,1
222350,2,2,0,0,2,1
222411,0,0,1,1,1,1
222425,2,4,1,1,1,1
222459,23,42,1,1,1,1
222475,1,2,1,1,1,1
222534,6,8,1,1,1,1
222570,4,6,1,1,1,1
222575,1,2,1,1,1,1
222696,1,1,1,1,1,1
223283,0,0,1,1,1,1
223303,4,6,1,1,1,1
223493,1,1,1,1,1,1
223972,4,6,2,2,1,1
223996,3,17,2,2,2,1
224248,1,4,1,1,1,1
224497,1,3,1,1,1,1
224553,2,2,1,1,1,1
224732,5,6,1,4,3,1
224773,1,2,1,1,1,1
224777,8,8,2,2,2,1
224781,2,4,0,0,1,1
224841,3,4,2,2,1,1
224855,4,5,3,3,2,1
224928,2,2,2,2,3,1
225006,7,10,1,1,1,1
225030,1,2,1,1,1,1
225043,2,4,3,3,2,1
225053,1,1,0,0,1,1
225109,1,2,1,1,1,1
225267,1,6,1,1,1,1
225607,1,4,1,1,1,1
225633,1,1,1,1,1,1
225737,5,5,1,1,1,1
225810,1,2,1,1,1,1
225852,1,4,1,1,2,1
225865,3,4,1,1,1,1
225936,7,9,1,1,1,1
225990,0,0,1,1,1,1
226068,1,1,1,1,1,1
226075,2,4,1,1,1,1
226080,3,10,2,2,1,1
226088,5,8,1,1,1,1
226117,1,1,1,1,1,1
226251,2,5,1,2,1,1
226296,2,4,1,1,1,1
226308,5,6,1,1,1,1
226445,11,14,0,0,2,1
